frame,time,shoulder_pan_raw,shoulder_lift_raw,elbow_flex_raw,wrist_flex_raw,wrist_roll_raw,gripper_raw
1086,36.2,2102,1394,857,938,796,1601
1087,36.233333333333334,2097,1391,857,940,796,1601
1088,36.266666666666666,2092,1387,857,944,796,1601
1089,36.3,2086,1382,857,951,798,1601
1090,36.333333333333336,2080,1377,858,956,799,1601
1091,36.36666666666667,2076,1371,858,961,800,1601
1092,36.4,2072,1365,858,967,800,1601
1093,36.43333333333333,2069,1358,858,975,803,1601
1094,36.46666666666667,2067,1350,858,980,805,1601
1095,36.5,2065,1343,858,982,805,1601
1096,36.53333333333333,2065,1334,858,987,805,1601
1097,36.56666666666667,2065,1327,858,989,805,1601
1098,36.6,2066,1320,858,991,805,1601
1099,36.63333333333333,2067,1315,858,993,805,1601
1100,36.666666666666664,2067,1314,858,994,806,1601
1101,36.7,2068,1313,858,994,806,1601
1102,36.733333333333334,2069,1313,858,993,806,1601
1103,36.766666666666666,2070,1313,858,993,806,1601
1104,36.8,2070,1313,858,992,807,1601
1105,36.833333333333336,2070,1314,858,992,807,1601
1106,36.86666666666667,2070,1314,858,992,809,1601
1107,36.9,2070,1313,858,996,810,1601
1108,36.93333333333333,2070,1311,858,998,811,1601
1109,36.96666666666667,2070,1308,858,1003,811,1601
1110,37.0,2070,1306,858,1007,812,1601
1111,37.03333333333333,2070,1304,858,1010,814,1601
1112,37.06666666666667,2070,1301,858,1015,814,1601
1113,37.1,2070,1298,858,1020,814,1601
1114,37.13333333333333,2070,1295,858,1024,814,1601
1115,37.166666666666664,2071,1293,858,1026,814,1601
1116,37.2,2071,1291,857,1029,815,1601
1117,37.233333333333334,2072,1289,857,1030,816,1601
1118,37.266666666666666,2072,1288,857,1030,816,1601
1119,37.3,2073,1287,857,1030,816,1601
1120,37.333333333333336,2073,1286,857,1030,816,1601
1121,37.36666666666667,2073,1285,857,1030,816,1601
1122,37.4,2074,1284,857,1029,816,1601
1123,37.43333333333333,2074,1283,857,1025,816,1601
1124,37.46666666666667,2074,1281,857,1024,816,1601
1125,37.5,2075,1280,857,1021,816,1601
1126,37.53333333333333,2075,1278,857,1019,816,1601
1127,37.56666666666667,2075,1276,857,1019,816,1601
1128,37.6,2075,1275,857,1019,816,1601
1129,37.63333333333333,2075,1274,857,1019,816,1601
1130,37.666666666666664,2075,1274,857,1018,816,1607
1131,37.7,2076,1274,857,1016,816,1616
1132,37.733333333333334,2076,1274,857,1014,816,1643
1133,37.766666666666666,2076,1274,857,1014,816,1655
1134,37.8,2076,1274,857,1014,816,1668
1135,37.833333333333336,2076,1274,857,1013,815,1673
1136,37.86666666666667,2077,1274,857,1013,815,1684
1137,37.9,2077,1275,857,1014,816,1699
1138,37.93333333333333,2078,1276,857,1012,815,1701
1139,37.96666666666667,2080,1277,857,1009,815,1699
1140,38.0,2081,1280,857,1005,815,1693
1141,38.03333333333333,2081,1283,857,1001,815,1685
1142,38.06666666666667,2082,1286,857,994,815,1680
1143,38.1,2083,1289,857,989,815,1676
1144,38.13333333333333,2084,1292,857,985,815,1674
1145,38.166666666666664,2084,1297,857,977,816,1674
1146,38.2,2085,1301,857,970,816,1674
1147,38.233333333333334,2086,1306,857,961,816,1674
1148,38.266666666666666,2086,1311,857,954,816,1674
1149,38.3,2086,1316,857,945,816,1674
1150,38.333333333333336,2086,1320,857,939,816,1674
1151,38.36666666666667,2086,1324,857,933,816,1674
1152,38.4,2086,1327,857,929,816,1681
1153,38.43333333333333,2087,1329,857,925,816,1685
1154,38.46666666666667,2087,1332,857,923,817,1690
1155,38.5,2087,1334,857,919,820,1698
1156,38.53333333333333,2087,1336,857,918,821,1710
1157,38.56666666666667,2087,1338,857,918,823,1713
1158,38.6,2087,1341,857,918,823,1714
1159,38.63333333333333,2087,1344,857,918,823,1715
1160,38.666666666666664,2087,1347,857,918,825,1715
1161,38.7,2087,1350,857,918,825,1715
1162,38.733333333333334,2087,1354,857,917,826,1715
1163,38.766666666666666,2087,1358,857,916,827,1715
1164,38.8,2087,1362,857,913,827,1715
1165,38.833333333333336,2089,1366,857,912,828,1715
1166,38.86666666666667,2090,1370,857,908,828,1713
1167,38.9,2090,1374,858,906,830,1710
1168,38.93333333333333,2091,1377,858,901,830,1706
1169,38.96666666666667,2092,1382,858,896,830,1701
1170,39.0,2093,1386,858,890,830,1697
1171,39.03333333333333,2093,1392,858,882,830,1689
1172,39.06666666666667,2093,1398,858,875,828,1680
1173,39.1,2093,1403,858,869,828,1668
1174,39.13333333333333,2092,1410,861,859,827,1661
1175,39.166666666666664,2092,1416,865,843,819,1651
1176,39.2,2092,1421,870,830,811,1623
1177,39.233333333333334,2091,1426,877,814,804,1601
1178,39.266666666666666,2089,1431,887,794,794,1601
1179,39.3,2088,1436,899,775,789,1601
1180,39.333333333333336,2087,1444,910,767,785,1601
1181,39.36666666666667,2085,1455,915,764,783,1601
1182,39.4,2082,1466,925,764,775,1601
1183,39.43333333333333,2079,1475,941,764,773,1601
1184,39.46666666666667,2076,1479,963,763,773,1601
1185,39.5,2073,1480,997,762,773,1601
1186,39.53333333333333,2067,1482,1031,762,774,1601
1187,39.56666666666667,2062,1485,1060,762,775,1601
1188,39.6,2060,1489,1087,762,778,1601
1189,39.63333333333333,2057,1494,1113,762,780,1601
1190,39.666666666666664,2056,1499,1135,762,784,1601
1191,39.7,2056,1503,1162,762,789,1601
1192,39.733333333333334,2056,1506,1187,762,794,1601
1193,39.766666666666666,2056,1506,1213,762,798,1601
1194,39.8,2056,1507,1245,762,801,1601
1195,39.833333333333336,2057,1505,1278,762,806,1601
1196,39.86666666666667,2058,1501,1318,762,807,1601
1197,39.9,2059,1494,1358,762,810,1601
1198,39.93333333333333,2059,1481,1409,762,815,1601
1199,39.96666666666667,2061,1470,1457,762,815,1601
1200,40.0,2061,1457,1510,762,815,1601
1201,40.03333333333333,2063,1442,1564,762,816,1601
1202,40.06666666666667,2064,1421,1628,762,816,1601
1203,40.1,2064,1402,1688,762,816,1601
1204,40.13333333333333,2065,1385,1744,762,816,1601
1205,40.166666666666664,2066,1367,1797,762,817,1601
1206,40.2,2067,1349,1847,762,819,1601
1207,40.233333333333334,2069,1330,1896,762,821,1601
1208,40.266666666666666,2073,1310,1951,762,821,1601
1209,40.3,2076,1289,2007,762,823,1601
1210,40.333333333333336,2079,1267,2060,762,825,1601
1211,40.36666666666667,2081,1246,2116,762,826,1601
1212,40.4,2081,1227,2164,762,827,1601
1213,40.43333333333333,2081,1212,2207,762,832,1601
1214,40.46666666666667,2078,1199,2242,762,834,1601
1215,40.5,2070,1188,2274,762,837,1601
1216,40.53333333333333,2062,1179,2301,762,839,1601
1217,40.56666666666667,2055,1173,2326,762,842,1601
1218,40.6,2048,1166,2351,763,846,1601
1219,40.63333333333333,2039,1156,2381,766,852,1601
1220,40.666666666666664,2034,1146,2412,768,858,1601
1221,40.7,2027,1133,2444,772,862,1601
1222,40.733333333333334,2018,1119,2474,775,870,1601
1223,40.766666666666666,2006,1109,2500,779,879,1601
1224,40.8,1998,1102,2522,780,885,1601
1225,40.833333333333336,1994,1095,2543,783,890,1601
1226,40.86666666666667,1987,1085,2565,788,900,1601
1227,40.9,1983,1074,2587,795,907,1601
1228,40.93333333333333,1995,1054,2613,814,910,1601
1229,40.96666666666667,2003,1033,2640,832,912,1601
1230,41.0,2003,1007,2664,848,912,1601
1231,41.03333333333333,2003,986,2683,862,918,1601
1232,41.06666666666667,2003,974,2697,866,919,1601
1233,41.1,2003,968,2708,869,921,1601
1234,41.13333333333333,2003,959,2719,875,923,1601
1235,41.166666666666664,2003,947,2733,886,927,1601
1236,41.2,2003,932,2746,901,928,1601
1237,41.233333333333334,2002,915,2762,919,930,1601
1238,41.266666666666666,2000,898,2776,938,937,1601
1239,41.3,2000,881,2787,954,939,1601
1240,41.333333333333336,2001,866,2796,966,939,1601
1241,41.36666666666667,2003,857,2799,975,940,1601
1242,41.4,2005,857,2799,975,940,1601
1243,41.43333333333333,2006,857,2799,976,940,1601
1244,41.46666666666667,2007,857,2799,977,940,1601
1245,41.5,2009,857,2800,978,939,1601
1246,41.53333333333333,2019,857,2800,982,934,1601
1247,41.56666666666667,2031,857,2800,983,925,1601
1248,41.6,2053,857,2803,983,905,1601
1249,41.63333333333333,2080,857,2805,982,880,1601
1250,41.666666666666664,2106,857,2810,978,857,1601
1251,41.7,2122,857,2815,973,843,1601
1252,41.733333333333334,2125,857,2821,967,841,1601
1253,41.766666666666666,2126,857,2827,961,841,1601
1254,41.8,2126,857,2837,953,841,1601
1255,41.833333333333336,2132,857,2853,943,839,1601
1256,41.86666666666667,2141,857,2868,930,831,1601
1257,41.9,2156,857,2885,916,819,1601
1258,41.93333333333333,2178,857,2901,901,801,1601
1259,41.96666666666667,2202,857,2919,885,782,1601
1260,42.0,2218,857,2939,869,769,1601
1261,42.03333333333333,2221,857,2956,857,764,1601
1262,42.06666666666667,2221,857,2972,848,764,1601
1263,42.1,2221,857,2987,842,767,1601
1264,42.13333333333333,2226,857,3001,836,767,1601
1265,42.166666666666664,2230,857,3013,830,767,1601
1266,42.2,2238,857,3025,822,764,1601
1267,42.233333333333334,2243,857,3035,816,764,1601
1268,42.266666666666666,2247,857,3046,810,764,1601
1269,42.3,2252,857,3058,801,764,1601
1270,42.333333333333336,2255,856,3065,790,764,1601
1271,42.36666666666667,2255,856,3066,787,768,1601
1272,42.4,2256,856,3066,784,768,1601
1273,42.43333333333333,2262,856,3067,784,768,1601
1274,42.46666666666667,2273,856,3067,782,771,1601
1275,42.5,2285,856,3067,773,771,1601
1276,42.53333333333333,2291,856,3067,768,771,1606
1277,42.56666666666667,2291,856,3067,768,771,1606
1278,42.6,2291,856,3067,768,772,1606
1279,42.63333333333333,2285,856,3067,768,800,1606
1280,42.666666666666664,2280,856,3067,768,836,1606
1281,42.7,2276,856,3067,767,859,1606
1282,42.733333333333334,2276,856,3067,767,868,1606
1283,42.766666666666666,2275,856,3067,767,869,1606
1284,42.8,2269,856,3067,767,869,1606
1285,42.833333333333336,2260,856,3067,767,869,1606
1286,42.86666666666667,2251,856,3067,767,869,1606
1287,42.9,2245,856,3067,767,869,1606
1288,42.93333333333333,2238,856,3067,767,869,1606
1289,42.96666666666667,2232,856,3067,767,869,1606
1290,43.0,2232,856,3067,767,869,1606
1291,43.03333333333333,2230,856,3067,767,869,1606
1292,43.06666666666667,2219,856,3067,767,871,1606
1293,43.1,2186,856,3067,767,876,1606
1294,43.13333333333333,2152,856,3067,766,876,1606
1295,43.166666666666664,2117,856,3067,766,876,1606
1296,43.2,2093,856,3067,766,876,1606
1297,43.233333333333334,2084,856,3067,766,876,1606
1298,43.266666666666666,2084,856,3067,766,876,1606
1299,43.3,2076,856,3067,764,876,1606
1300,43.333333333333336,2057,856,3067,764,876,1606
1301,43.36666666666667,2046,856,3067,764,875,1606
1302,43.4,2044,856,3067,764,871,1606
1303,43.43333333333333,2044,856,3067,764,871,1606
1304,43.46666666666667,2043,856,3067,764,871,1606
1305,43.5,2043,856,3067,763,871,1606
1306,43.53333333333333,2043,856,3067,763,871,1606
1307,43.56666666666667,2043,856,3067,763,871,1606
1308,43.6,2042,856,3067,763,871,1606
1309,43.63333333333333,2041,856,3067,763,873,1606
1310,43.666666666666664,2041,856,3067,763,874,1606
1311,43.7,2041,856,3067,763,876,1606
1312,43.733333333333334,2040,856,3067,763,880,1606
1313,43.766666666666666,2040,856,3067,763,880,1606
1314,43.8,2040,856,3067,763,880,1606
1315,43.833333333333336,2040,856,3067,763,880,1606
1316,43.86666666666667,2040,856,3067,763,880,1606
1317,43.9,2040,856,3067,763,880,1606
1318,43.93333333333333,2040,856,3067,763,880,1606
1319,43.96666666666667,2040,856,3067,763,881,1606
1320,44.0,2040,856,3067,763,881,1606
1321,44.03333333333333,2040,856,3067,763,881,1606
1322,44.06666666666667,2040,856,3067,763,881,1606
1323,44.1,2040,856,3067,763,881,1606
1324,44.13333333333333,2040,856,3067,763,881,1606
1325,44.166666666666664,2040,856,3067,763,881,1606
1326,44.2,2040,856,3067,763,881,1606
1327,44.233333333333334,2040,856,3067,763,881,1606
1328,44.266666666666666,2040,856,3067,763,881,1606
1329,44.3,2040,856,3067,763,881,1606
1330,44.333333333333336,2040,856,3067,763,881,1606
1331,44.36666666666667,2040,856,3067,763,881,1606
1332,44.4,2040,856,3067,763,881,1606
1333,44.43333333333333,2040,856,3067,763,881,1606
1334,44.46666666666667,2040,856,3067,763,881,1606
1335,44.5,2040,856,3067,763,881,1606
1336,44.53333333333333,2040,856,3067,763,881,1606
1337,44.56666666666667,2040,856,3067,763,881,1606
1338,44.6,2040,856,3067,763,881,1606
1339,44.63333333333333,2040,856,3067,763,881,1606
1340,44.666666666666664,2040,856,3067,763,881,1606
1341,44.7,2040,856,3067,763,881,1606
1342,44.733333333333334,2040,856,3067,763,881,1606
1343,44.766666666666666,2040,856,3067,763,881,1606
1344,44.8,2040,856,3067,763,881,1606
1345,44.833333333333336,2040,856,3067,763,881,1606
1346,44.86666666666667,2040,856,3067,763,881,1606
1347,44.9,2040,856,3067,763,881,1606
1348,44.93333333333333,2040,856,3067,763,881,1606
1349,44.96666666666667,2040,856,3067,763,881,1606
1350,45.0,2040,856,3067,763,881,1606
1351,45.03333333333333,2040,856,3067,763,881,1606
1352,45.06666666666667,2040,856,3067,763,881,1606
1353,45.1,2040,856,3067,763,881,1606
1354,45.13333333333333,2040,856,3067,763,881,1606
1355,45.166666666666664,2040,856,3067,763,881,1606
1356,45.2,2040,856,3067,763,881,1606
1357,45.233333333333334,2040,856,3067,763,881,1606
1358,45.266666666666666,2040,856,3067,763,881,1606
1359,45.3,2040,856,3067,763,881,1606
1360,45.333333333333336,2040,856,3067,763,881,1606
1361,45.36666666666667,2040,856,3067,763,881,1606
1362,45.4,2040,856,3067,763,881,1606
1363,45.43333333333333,2040,856,3067,763,881,1606
1364,45.46666666666667,2040,856,3067,763,881,1606
1365,45.5,2040,856,3067,763,881,1606
1366,45.53333333333333,2040,856,3067,763,881,1606
1367,45.56666666666667,2040,856,3067,763,881,1606
1368,45.6,2040,856,3067,763,881,1606
1369,45.63333333333333,2040,856,3067,763,881,1606
1370,45.666666666666664,2040,856,3067,763,881,1606
1371,45.7,2040,856,3067,763,881,1606
1372,45.733333333333334,2040,856,3067,763,881,1606
1373,45.766666666666666,2040,856,3067,763,881,1606
1374,45.8,2040,856,3067,763,881,1606
1375,45.833333333333336,2040,856,3067,763,881,1606
1376,45.86666666666667,2040,856,3067,763,881,1606
1377,45.9,2040,856,3067,763,881,1606
1378,45.93333333333333,2040,856,3067,763,881,1606
1379,45.96666666666667,2040,856,3067,763,881,1606
1380,46.0,2040,856,3067,763,881,1606
1381,46.03333333333333,2040,856,3067,763,881,1606
1382,46.06666666666667,2040,856,3067,763,881,1606
1383,46.1,2040,856,3067,763,881,1606
1384,46.13333333333333,2040,856,3067,763,881,1606
1385,46.166666666666664,2040,856,3067,763,881,1606
1386,46.2,2040,856,3067,763,881,1606
1387,46.233333333333334,2040,856,3067,763,881,1606
1388,46.266666666666666,2040,856,3067,763,881,1606
1389,46.3,2040,856,3067,763,881,1606
1390,46.333333333333336,2040,856,3067,763,881,1606
1391,46.36666666666667,2040,856,3067,763,881,1606
1392,46.4,2040,856,3067,763,881,1606
1393,46.43333333333333,2040,856,3067,763,881,1606
1394,46.46666666666667,2040,856,3067,763,881,1606
1395,46.5,2040,856,3067,763,881,1606
1396,46.53333333333333,2040,856,3067,763,881,1606
1397,46.56666666666667,2040,856,3067,763,881,1606
1398,46.6,2040,856,3067,763,881,1606
1399,46.63333333333333,2040,856,3067,763,881,1606
1400,46.666666666666664,2040,856,3067,763,881,1606
1401,46.7,2040,856,3067,763,881,1606
1402,46.733333333333334,2040,856,3067,763,881,1606
1403,46.766666666666666,2040,856,3067,763,881,1606
1404,46.8,2040,856,3067,763,881,1606
1405,46.833333333333336,2040,856,3067,763,881,1606
1406,46.86666666666667,2040,856,3067,763,881,1606
1407,46.9,2040,856,3067,763,881,1606
1408,46.93333333333333,2040,856,3067,763,881,1606
1409,46.96666666666667,2040,856,3067,763,881,1606
1410,47.0,2040,856,3067,763,881,1606
1411,47.03333333333333,2040,856,3067,763,881,1606
1412,47.06666666666667,2040,856,3067,763,881,1606
1413,47.1,2040,856,3067,763,881,1606
1414,47.13333333333333,2040,856,3067,763,881,1606
1415,47.166666666666664,2040,856,3067,763,881,1606
1416,47.2,2040,856,3067,763,881,1606
1417,47.233333333333334,2040,856,3067,763,881,1606
1418,47.266666666666666,2040,856,3067,763,881,1604
1419,47.3,2040,856,3067,763,881,1604
1420,47.333333333333336,2040,856,3067,763,881,1604
1421,47.36666666666667,2040,856,3067,763,881,1604
1422,47.4,2040,856,3067,763,881,1604
1423,47.43333333333333,2040,856,3067,763,881,1604
1424,47.46666666666667,2040,856,3067,763,881,1604
1425,47.5,2040,856,3067,763,881,1604
1426,47.53333333333333,2040,856,3067,763,881,1604
1427,47.56666666666667,2040,856,3067,763,881,1604
1428,47.6,2040,856,3067,763,881,1604
1429,47.63333333333333,2040,856,3067,763,881,1604
1430,47.666666666666664,2040,856,3067,763,881,1604
1431,47.7,2040,856,3067,763,881,1604
1432,47.733333333333334,2040,856,3067,763,881,1604
1433,47.766666666666666,2040,856,3067,763,881,1604
1434,47.8,2040,856,3067,763,881,1604
1435,47.833333333333336,2040,856,3067,763,881,1604
1436,47.86666666666667,2040,856,3067,763,881,1604
1437,47.9,2040,856,3067,763,881,1604
1438,47.93333333333333,2040,856,3067,763,881,1604
1439,47.96666666666667,2040,856,3067,763,881,1604
1440,48.0,2040,856,3067,763,881,1604
1441,48.03333333333333,2040,856,3067,763,881,1604
1442,48.06666666666667,2040,856,3067,763,881,1604
1443,48.1,2040,856,3067,763,881,1604
1444,48.13333333333333,2040,856,3067,763,881,1604
1445,48.166666666666664,2040,856,3067,763,881,1604
1446,48.2,2040,856,3067,763,881,1604
1447,48.233333333333334,2040,856,3067,763,881,1604
1448,48.266666666666666,2040,856,3067,763,881,1604
1449,48.3,2040,856,3067,763,881,1604
1450,48.333333333333336,2040,856,3067,763,881,1604
1451,48.36666666666667,2040,856,3067,763,881,1604
1452,48.4,2040,856,3067,763,881,1604
1453,48.43333333333333,2040,856,3067,763,881,1604
1454,48.46666666666667,2040,856,3067,763,881,1604
1455,48.5,2040,856,3067,763,881,1604
1456,48.53333333333333,2040,856,3067,763,881,1604
1457,48.56666666666667,2040,856,3067,763,881,1604
1458,48.6,2040,856,3067,763,881,1604
1459,48.63333333333333,2040,856,3067,763,881,1604
1460,48.666666666666664,2040,856,3067,763,881,1604
1461,48.7,2040,856,3067,763,881,1604
1462,48.733333333333334,2040,856,3067,763,881,1604
1463,48.766666666666666,2040,856,3067,763,881,1604
1464,48.8,2040,856,3067,763,881,1604
1465,48.833333333333336,2040,856,3067,763,881,1604
1466,48.86666666666667,2040,856,3067,763,881,1604
1467,48.9,2040,856,3067,763,881,1604
1468,48.93333333333333,2040,856,3067,763,881,1604
1469,48.96666666666667,2040,856,3067,763,881,1604
1470,49.0,2040,856,3067,763,881,1604
1471,49.03333333333333,2040,856,3067,763,881,1604
1472,49.06666666666667,2040,856,3067,763,881,1604
1473,49.1,2040,856,3067,763,881,1604
1474,49.13333333333333,2040,856,3067,763,881,1604
1475,49.166666666666664,2040,856,3067,763,881,1604
1476,49.2,2040,856,3067,763,881,1604
1477,49.233333333333334,2040,856,3067,763,881,1604
1478,49.266666666666666,2040,856,3067,763,881,1604
1479,49.3,2040,856,3067,763,881,1604
1480,49.333333333333336,2040,856,3067,763,881,1604
1481,49.36666666666667,2040,856,3067,763,881,1604
1482,49.4,2040,856,3067,763,881,1604
1483,49.43333333333333,2040,856,3067,763,881,1604
1484,49.46666666666667,2040,856,3067,763,881,1604
1485,49.5,2040,856,3067,763,881,1604
1486,49.53333333333333,2040,856,3067,763,881,1604
1487,49.56666666666667,2040,856,3067,763,881,1604
1488,49.6,2040,856,3067,763,881,1604
1489,49.63333333333333,2040,856,3067,763,881,1604
1490,49.666666666666664,2040,856,3067,763,881,1604
1491,49.7,2040,856,3067,763,881,1604
1492,49.733333333333334,2040,856,3067,763,881,1604
1493,49.766666666666666,2040,856,3067,763,881,1604
1494,49.8,2040,856,3067,763,881,1604
1495,49.833333333333336,2040,856,3067,763,881,1604
1496,49.86666666666667,2040,856,3067,763,881,1604
1497,49.9,2040,856,3067,763,881,1604
1498,49.93333333333333,2040,856,3067,763,881,1604
1499,49.96666666666667,2040,856,3067,763,881,1604
